"source","p1","p2","p3","p4","p5","p6","N1","N2","N3","N4","N5","N6"
"npe",0.110718092805368,0.171299598054744,0.267958789092096,0.426049691146994,0.483822367698236,0.391684273462576,98.9686120475533,1255.96884112558,1477.22374603042,1862.84291106723,1619.15243018635,518.252787224946
"npe",0.113723749600378,0.17978744813849,0.278178712691558,0.438361012094703,0.482746945576388,0.38644323840322,99.6835342198948,1260.44829586773,1418.1262102162,1784.89087240865,1593.90370532591,507.911797020231
"npe",0.111592545372861,0.174625644579458,0.267406738990781,0.42706890253351,0.487543532225642,0.396772162312828,98.8171042167199,1245.58134215179,1481.68828929372,1810.12040787616,1645.49615622389,530.961175360105
"npe",0.110412079217479,0.171688279365934,0.26614934682344,0.426405573069558,0.482335085120888,0.38400969252259,99.1417263572792,1261.78076656745,1455.97827062395,1802.10732096155,1562.69298116124,503.625130182911
"npe",0.0958129139630108,0.152356031726132,0.239400660718146,0.393994028277649,0.447277104669071,0.358368082474982,100.156498112495,1230.96461403254,1436.79025667034,1701.26533564118,1612.7159508625,519.275202707904
"npe",0.111018883236618,0.172505350856799,0.270850057141658,0.435149972160682,0.481905474396729,0.38684194207008,98.5540701969594,1266.10808451642,1472.36680867456,1752.50827128476,1652.16668510038,531.722228846094
"npe",0.110664762752508,0.172363879026074,0.268737817971652,0.430994924192842,0.48123371761006,0.385275466715052,98.8662044463626,1245.8524907831,1448.17275373169,1776.69574147371,1577.52641028927,510.180569979125
"npe",0.111666256471946,0.174788900596798,0.271699341566755,0.446271790522063,0.491475539913311,0.410364932673751,99.7068419337705,1243.92631371087,1459.26963230382,1715.58596744272,1627.82058295415,500.589034209264
"npe",0.116002853038375,0.182524139649657,0.284344662571005,0.447438258353262,0.495304724872632,0.388423399279821,99.8510599347629,1250.81350796246,1422.35545577634,1701.00760740041,1625.43599039222,558.433172056207
"npe",0.111915620548335,0.174771912019736,0.272545508492991,0.433216489464627,0.489624758121901,0.397019216239277,99.1872339504309,1260.11692717772,1472.18931420377,1813.62607680581,1651.54232776906,521.529071696412
"npe",0.112269238741896,0.175218093218857,0.27072198364262,0.428136808936365,0.482300105129233,0.386263461444428,99.1708609113928,1252.75550860129,1449.73156632107,1811.49683213737,1575.82589469878,502.841260814276
"npe",0.108664106565565,0.169766709717473,0.259180300418959,0.425212418130179,0.478394760319714,0.379600880061839,98.6839014736956,1245.53547557844,1478.46735849457,1754.07611766137,1573.43676781421,520.448208079977
"npe",0.111860053644222,0.172193626186545,0.268155117079756,0.432580273019006,0.483185616831226,0.389311708804078,98.6469191089659,1252.36800235562,1458.93187153265,1741.44667391551,1650.74928873541,531.287241005755
"npe",0.110071367485686,0.171457966097402,0.267832464892547,0.42709649511607,0.492174808163649,0.400246928971781,98.1025316184273,1240.55834260123,1447.85168822554,1827.28957745161,1661.52147325512,538.008658012928
"npe",0.111476661508603,0.175249900860687,0.276328236892353,0.437860186322268,0.489434653293496,0.410035719205314,98.9103779268821,1245.0532340814,1447.78887850663,1766.51251894687,1534.91367577834,516.559150685003
"npe",0.10979106999064,0.172589073969201,0.267524177203104,0.428204759304799,0.489287669492321,0.397586417923284,99.2324523750354,1251.52203980229,1474.00930217693,1803.58048612292,1601.94460077746,508.43129976945
"npe",0.115833554673337,0.179709371420618,0.275222998954275,0.440093007623593,0.494787258094983,0.398751467136741,98.3317002582503,1249.85494733737,1469.8613046592,1802.45944724619,1664.43897726377,528.529613828644
"npe",0.104649928572747,0.167922847525215,0.259119646092798,0.419778466975316,0.46381866430473,0.368290744154445,99.1518351169214,1248.0436844166,1458.10730066608,1741.56099414809,1578.33467943362,507.472455339016
"npe",0.11056326155967,0.175806085655504,0.270601647365308,0.430026908977318,0.477752755293355,0.380389781358219,98.4605728074377,1261.42233286049,1453.2267906073,1871.71490867031,1603.87664651821,511.870233401269
"npe",0.105257667498327,0.165557177694568,0.262734425317431,0.428558413983743,0.48068806611156,0.394636065445995,98.9095392538338,1243.64499235389,1458.00505029055,1742.52013428501,1550.55594131511,503.763594047371
"npe",0.112169840739986,0.172675070479947,0.271813231481192,0.430728656572233,0.489436597207433,0.397938570079896,99.2084158865651,1243.74214644381,1452.96645054194,1865.22867670193,1654.86834096555,523.892123526481
"npe",0.107552332825824,0.166479969204079,0.260505170262748,0.418904720247727,0.475225710431147,0.380539064790174,98.6072696612808,1242.02671885894,1471.78323500195,1813.29576391793,1604.15324533487,516.545369002471
"npe",0.112284465180884,0.174790776749282,0.27274180752865,0.437156327896021,0.497115140129589,0.399191249695123,98.6773882720548,1253.2533758969,1446.66664404259,1820.54036330694,1615.65721528753,519.813441589807
"npe",0.108879441599767,0.171977018965655,0.26747950389132,0.431736640008165,0.476710385799547,0.399436535154899,98.3900326491304,1256.30311169688,1450.87577993944,1786.35937496813,1596.49537279399,567.075813110644
"npe",0.11319390039641,0.176128675188231,0.269326567579566,0.434431526244862,0.490575607718668,0.405485323881797,98.2979190529018,1253.42161439659,1489.62374128711,1815.19766954564,1667.84043340406,548.516598741937
"npe",0.11125860950884,0.176102017009627,0.279076232231309,0.460271935174536,0.506456606318538,0.389547668954808,98.2890429926945,1237.05466561657,1463.24220627411,1668.66613038942,1610.87669088254,547.10353059271
"npe",0.105806853449671,0.165017925135294,0.256772529231173,0.419380794649534,0.466638711473521,0.371606234189633,98.4859748069501,1240.99187212292,1485.86494246533,1907.21840105251,1628.98500753653,523.741655670387
"npe",0.11019761415815,0.176709404182069,0.274141360259389,0.435148921117196,0.493897560660798,0.400316669089987,98.1776575820051,1239.36431424013,1452.48653886598,1713.3005167608,1623.16155078129,523.066858535414
"npe",0.110628430971192,0.173409196290831,0.27106009787057,0.433445687457827,0.492377544788052,0.397481308493749,99.0289650445973,1254.15509656741,1477.75051946027,1869.46730466026,1693.42114189142,539.341967422217
"npe",0.109520851075765,0.170597380412327,0.264076243876002,0.42241927285877,0.479282595302466,0.382850845548203,99.0048005927671,1250.2028988787,1476.26334858061,1850.24910410111,1642.35542045365,525.623845945814
"npe",0.110880399561413,0.175965456193244,0.273966153165595,0.436357577552993,0.502852741462222,0.406394751553602,98.2571628099663,1244.10742436422,1459.24064195551,1812.12423033093,1597.09413417899,530.714643043354
"npe",0.109921811349406,0.170143282579737,0.265252315960077,0.427323950261218,0.476698184292913,0.380238373551993,98.9033186399528,1242.96502312558,1445.2550862342,1758.13847287457,1538.68976154941,495.690885050459
"npe",0.10953818380238,0.171246203770227,0.265261673747539,0.429230694383589,0.48668176712827,0.387181443764124,97.9425604944195,1231.49646880748,1456.98235010628,1798.69846552225,1639.64623154654,539.122355975691
"npe",0.111013785079861,0.171944915713983,0.267886599307374,0.429963356966523,0.499304429664223,0.405328746305949,98.7885305618191,1250.19916266148,1414.03404958648,1740.43724217119,1621.09462878845,515.280139061634
"npe",0.110920143220978,0.171251787773611,0.264274333465891,0.427804850435963,0.47567425714565,0.378356373807332,98.4578629458771,1240.3001498074,1483.57482806395,1782.25006525538,1626.09730050767,523.737404969304
"npe",0.112224041095882,0.174745228240628,0.271687237098149,0.436629198731832,0.497278326691615,0.415903619523964,97.5111189369073,1251.14658120586,1456.59996405775,1770.38794027099,1640.81120020597,550.138000308317
"npe",0.11278325443793,0.174903748657439,0.270862908376941,0.43516927668515,0.472372611211538,0.372865667068852,99.4843044869694,1243.8374968788,1464.55544804853,1833.11502416679,1556.13055744999,499.836834776787
"npe",0.109416620437321,0.17153562664785,0.264761161352442,0.426355411584447,0.477452353908815,0.39316344648011,98.4269138091987,1232.90094333979,1463.11412616779,1818.29652116198,1566.83402918794,535.002946255603
"npe",0.111778651934766,0.172755630746556,0.268899164535243,0.431498443050157,0.480367650782047,0.383175437717132,98.2912046691853,1256.58368571401,1469.17640598926,1788.44203985461,1623.83980662589,519.860395413303
"npe",0.108332887818696,0.165641616204677,0.256731475823895,0.422885971536924,0.469248768419806,0.400998647882132,99.0698361397137,1242.66354780427,1466.34838418273,1738.5574546818,1563.03400300494,594.644858023538
"npe",0.10895095087585,0.171113762217261,0.26298270399957,0.426744336951226,0.484668079572526,0.385733350497639,99.3511944734122,1242.41599294937,1452.17339207087,1764.21608735145,1608.9771806874,520.250308706286
"npe",0.113084185971105,0.176517298363534,0.275510289411536,0.437015971540067,0.489261870730376,0.3939631584953,98.6147796858937,1245.26827294982,1459.59592371569,1807.53430768575,1580.59871438536,500.471248650372
"npe",0.10740594467569,0.168138457065184,0.266929629596947,0.426386780727406,0.474706371378432,0.38452155323712,98.4779746602402,1246.86366163097,1457.78367189314,1850.76248016737,1586.58634954132,508.804978149665
"npe",0.112441945466138,0.175238671480951,0.275819524420657,0.434552940961759,0.483877395551982,0.391734908345339,98.3303831883078,1245.07186305807,1451.22354761292,1842.22179911249,1682.88980722073,536.081693129743
"npe",0.111197284070421,0.17566881152853,0.270028510249718,0.430592498998491,0.49524972894445,0.406344416552726,97.4880448389286,1243.98798984594,1470.51936463808,1911.95721021156,1729.858821366,555.710292396802
"npe",0.110230556180001,0.172196710187651,0.265617833852247,0.430922703764935,0.481443833032319,0.374813088288767,99.2127929904946,1246.09743958716,1446.77837563757,1783.0241487989,1552.48742943976,509.673988139044
"npe",0.106310366752707,0.169651179349563,0.26229926766603,0.421959320309868,0.468750481997173,0.374055262010114,97.9853840275309,1232.80372893624,1462.77213476059,1873.82617039388,1586.21467198755,508.976035164045
"npe",0.108246398689746,0.174251066524713,0.274433894907081,0.431846629136593,0.468760726582588,0.373318839887922,98.9501155183947,1253.55151285741,1465.01683959362,1855.2727481533,1563.65264701391,496.897411379399
"npe",0.1061010660379,0.168456820699198,0.26695075594394,0.436976131132285,0.483745733038353,0.389421089208004,100.390818381594,1252.27116948109,1463.17369147178,1684.2870638965,1660.04834025029,532.03657943633
"npe",0.112488222883267,0.175720567547783,0.266886306769696,0.432799465488921,0.481345392296584,0.381937260762952,97.258295391809,1257.96939463097,1476.99785775659,1825.97460332428,1586.55086521852,520.165444051716
"npe",0.111920965839659,0.174511264088699,0.267754995847118,0.431967254860204,0.478075738874202,0.378316023899116,98.8501883550058,1252.44385252805,1462.82692379066,1758.08542493338,1560.74475092073,506.500908077098
"npe",0.111518750024108,0.176036640331623,0.27166368969237,0.43515877834979,0.485181074996105,0.390691772699808,98.7281238184372,1259.54710331073,1476.23883888318,1803.2556118913,1608.98611554974,518.834022681496
"npe",0.113761290278489,0.177740388697451,0.274411329496819,0.438900788181602,0.494511708015993,0.398276020843424,98.7438030985157,1249.622872108,1425.37325924777,1800.03261266833,1590.31067309402,506.485498272958
"npe",0.114501078645776,0.179666059318402,0.282420169326905,0.458727441960649,0.498251182605183,0.409253420957129,98.6784886504024,1243.9204167066,1437.28881323899,1697.91022512512,1551.57428781838,554.673831795037
"npe",0.112143730354677,0.176917429710258,0.273816515748448,0.435014185263954,0.479190242349971,0.383502272564447,99.0851765592658,1247.37667741176,1436.08079276123,1805.26296640925,1570.6311457646,504.943718793437
"npe",0.109623505012137,0.171444259493624,0.269571932159419,0.433139126993862,0.48728646463472,0.390923321614305,99.7613278141177,1271.02388594504,1454.59120667322,1812.50903248158,1663.37759935468,533.233516565242
"npe",0.109074150787831,0.172182719441232,0.26777319799289,0.429407618210125,0.492398956668898,0.397274051316288,97.65817545724,1226.92913019921,1462.9514236957,1812.43389604164,1659.34323413658,535.7598125823
"npe",0.114052264250699,0.181096812221728,0.280377476430814,0.446507788238747,0.503765909564248,0.401831034264509,98.1975230310039,1241.71661660522,1463.58485150712,1717.35675976222,1555.99196266351,525.255489767501
"npe",0.112053080483861,0.174972786980442,0.271785629783561,0.428688528025422,0.490970145351803,0.396672543387482,98.9577570640293,1259.19289530293,1457.2567912561,1797.71547875161,1639.263798342,523.044213693237
"npe",0.11074223249404,0.1756754645525,0.277363484537146,0.434997984062175,0.473809034788506,0.383743212909067,99.1644061890826,1255.43728858646,1445.83750678583,1752.13417700773,1548.42997384803,496.871408734083
"npe",0.110176075311101,0.168818466658261,0.260660842086135,0.420206092121748,0.467653058246702,0.372961554565535,99.9342828278128,1257.47514115448,1452.70323353537,1823.5327399185,1616.83187391299,516.89535299933
"npe",0.109246541594455,0.172500600903644,0.267824612481661,0.434496433752029,0.478148179194674,0.391114939487158,97.6578063702494,1252.3952799552,1454.41012458096,1799.53285568966,1612.53523118298,524.8301190667
"npe",0.111608386298332,0.173045455047584,0.271398212172829,0.43822231572542,0.486560390649315,0.385484040149248,98.8942051172475,1252.79121380428,1470.52075504524,1788.55216756606,1616.8765111412,530.960313612367
"npe",0.113843990155361,0.179107584301478,0.277191248145804,0.442834253959638,0.490008484376623,0.39011810781238,98.7573680531083,1254.39070315799,1451.83672167599,1763.76551010605,1623.0957964767,522.646932428673
"npe",0.11112632712574,0.171888198297302,0.270359572225106,0.434456689582509,0.48008850248372,0.382543852112777,98.9699491036956,1242.03073757093,1453.89043612405,1799.21353226018,1547.6037544278,506.017597100942
"npe",0.116129873601579,0.1819633693525,0.288898358270874,0.453835433671583,0.498004397682748,0.403512918106563,98.0572838025182,1247.64657942432,1473.95152288327,1742.26337248726,1655.18677752771,528.024494048206
"npe",0.109203014507909,0.17366248380069,0.272379583003441,0.434179602954969,0.486760243826489,0.396402791001651,96.6850297929127,1264.95378954549,1477.35209170072,1801.7733056169,1690.4270690676,532.956010176473
"npe",0.113564534989844,0.174479196926951,0.268247156788134,0.431070052568635,0.484954546337991,0.390748191058548,98.8535449359891,1247.4285162319,1463.48096451455,1780.36373834112,1597.8523974033,516.037071418187
"npe",0.110692582952473,0.176133517693019,0.275767436530817,0.435317426060398,0.500386821442254,0.415459718009384,98.0174976679778,1234.28955630384,1453.12441200674,1853.22312848646,1687.60509945346,556.892233539527
"npe",0.101687638620862,0.162771211678568,0.25859576227814,0.409133660863125,0.464785753077789,0.373553033542454,99.1274807415655,1248.7910909062,1434.5664601457,1693.25033056945,1560.68025648313,526.5518712276
"npe",0.112592653747274,0.174379916932692,0.273373440114524,0.432141209653778,0.487720571741392,0.392894198731487,98.8645200233386,1247.38110235492,1453.67164142793,1717.73046956331,1560.80597939605,499.796044682734
"npe",0.109830242167309,0.172121907762629,0.267554110580779,0.428073000905231,0.482632552542493,0.389925090783112,98.9007673864779,1257.18816947419,1455.34092880861,1861.81079384355,1586.66868969989,512.178277856641
"npe",0.112040665970577,0.17567822699396,0.268155748889,0.435274952768966,0.490316814247867,0.394233200625693,98.5282015356009,1245.40352673766,1467.12031436129,1765.96964435755,1650.03992710699,539.303068385283
"npe",0.107858381171028,0.168176362547886,0.262741503257578,0.426636826829853,0.474218421881175,0.384658436083246,98.4895124804656,1246.09625637933,1457.77162919592,1753.45737602905,1559.11174903675,504.427353199479
"npe",0.115029047796263,0.179850431611327,0.276560679953221,0.436159855161216,0.493251260783495,0.402511824493387,97.7763740178344,1246.44566211487,1425.94971040953,1764.96915612904,1634.95147374388,536.686212584804
"npe",0.109693022684896,0.171520573251436,0.267105884523692,0.428656905302162,0.489981695570303,0.399063908759637,97.7932912065639,1245.91285653543,1455.42213406686,1863.9343260336,1710.40685968551,543.33955907652
"npe",0.109957034686638,0.170304413047129,0.266098030779484,0.428736776913669,0.477831910722978,0.378820528238745,98.6858066382346,1254.05571989857,1445.7946779505,1796.88060129001,1645.81215954579,531.466836881053
"npe",0.11246450247161,0.174428576089794,0.269728825393274,0.432738178014492,0.486901065054449,0.388709881656777,98.5796752925105,1251.49620191824,1473.79335067452,1816.54630562778,1632.72972044676,524.957549965416
"npe",0.112848024222209,0.176488797324159,0.274759272272452,0.43983976245349,0.503161661307349,0.405966977310361,99.039222983318,1242.57792484547,1442.62834808567,1755.95557480171,1608.90796756552,515.897208278905
"npe",0.109362875525858,0.171174618598373,0.267983965466047,0.430151182076516,0.473463210137676,0.375777316580392,98.3215437263552,1243.20206407886,1480.94713675766,1816.73086136359,1564.91693626371,507.585109926951
"npe",0.111482355811552,0.174726624139262,0.275841242718692,0.443116882703979,0.48661034345234,0.400135205500732,98.5562251679836,1259.21064085678,1471.22245846428,1719.81715129077,1559.69398707204,523.010598911402
"npe",0.110597846046427,0.173102604776901,0.266925747997813,0.428912951037377,0.478386868322515,0.384327831775649,99.0059727098041,1242.00647944859,1468.54574963586,1849.22875941038,1646.95634023853,530.020495509127
"npe",0.114710034180429,0.180697564532039,0.283549766933085,0.448265188140607,0.495728311784705,0.392148151370572,98.1655606081146,1247.30797855304,1461.8370911232,1702.90285876219,1540.4733642593,522.713443233278
"npe",0.111119870506181,0.1735381928855,0.267677399660763,0.42943022677625,0.481906736603198,0.394679443857557,98.2523553020793,1260.01789451849,1456.79785187714,1838.91125792823,1570.56539501957,521.74274923755
"npe",0.11061159390196,0.172916353976347,0.267765429269369,0.429481161354076,0.486753497432724,0.391564728588588,98.1985185046075,1256.30980969913,1464.17936913035,1821.94495245862,1627.80560357104,519.39783052741
"npe",0.109019225003333,0.170854823251586,0.267560367430246,0.428320579594443,0.477548771229874,0.384662503648578,98.4022105175362,1242.45857050093,1470.00447529965,1885.86479857328,1659.04273672242,526.073211785535
"npe",0.114949266272461,0.178408965396013,0.277383455588156,0.440767562559042,0.496484248985464,0.397594368369515,99.3128324527814,1244.60061707728,1436.16124429342,1788.37315114792,1656.74795219872,536.390022753613
"npe",0.11725811946549,0.184907360573473,0.290355473585858,0.448983661448317,0.499553046975701,0.395331319360599,99.0631494647746,1237.34451596341,1393.2425731009,1711.99331317742,1533.26209030647,496.670983446356
"npe",0.107508350306931,0.170319995649214,0.266668579111948,0.425498731439718,0.470238959819164,0.386431893820484,98.6891030319369,1240.87241699938,1456.0682089891,1734.7209977293,1602.18745878762,515.29262594946
"npe",0.107825514973469,0.169324279819739,0.264309183804772,0.424848974985524,0.478800595315274,0.386712714205122,98.5579774449941,1244.41393741114,1457.21278318056,1887.09049915946,1623.83086130795,519.258730954741
"npe",0.108875574856463,0.17243073221945,0.269042576119185,0.429078586781785,0.492618245176006,0.389826538840579,98.1268547136584,1251.56212424749,1467.30321476188,1714.72025420182,1648.55120837568,540.50467699704
"npe",0.10888725062966,0.17414315943047,0.267265059344405,0.428108294640015,0.48275793690051,0.392779151632581,98.2308770292321,1245.24453457103,1469.05965254276,1819.72512572209,1697.57558444605,542.395390567835
"npe",0.11181253495997,0.178223078590694,0.280824117963942,0.446774839804485,0.497778862151771,0.39454511864251,98.2190988546272,1226.7670763012,1435.77415839166,1692.42367318794,1627.41372927112,527.081803221787
"npe",0.10748114046696,0.167500625043887,0.260910801841703,0.422541645153029,0.474407261785954,0.380983121739452,99.3724716822941,1236.43048514863,1448.06185103535,1850.16713563831,1547.44305729315,493.552430952205
"npe",0.111756686566535,0.172897866856879,0.268226092776163,0.436144257602679,0.492722428896535,0.40405144797864,99.2957283551592,1254.04981781117,1460.46521833429,1753.4220132039,1639.89539022271,516.410655511833
"npe",0.108854512700306,0.172232123635469,0.268269279404272,0.434598435925752,0.470737093917585,0.384339284705654,98.854348579675,1225.97310802548,1461.71553275512,1828.34314504055,1581.15036332179,528.808938993714
"npe",0.114204038345362,0.177200636970966,0.273295982090654,0.439117617051914,0.492072621552996,0.395231871239845,98.1371588446552,1257.8922177128,1467.62223843849,1817.79674018038,1605.11866366776,516.570989295607
"npe",0.110932142987596,0.174318945492372,0.273207982040282,0.434542884400446,0.490277954488544,0.396793016672471,98.8863430652719,1266.62355993903,1457.41901345665,1795.55845459505,1571.14563124824,510.452218713014
"npe",0.109227039262544,0.17154997066581,0.267593690421667,0.436096395759949,0.490961399828867,0.399416730322155,98.1753433626481,1245.35495065042,1464.50552534453,1766.19703498017,1621.59980737571,528.274458566833
"npe",0.112340668020606,0.176237041283435,0.275877962099205,0.444060091518115,0.501348122524759,0.405451983850149,98.7602937971088,1252.2388945118,1446.18259542062,1725.61643126838,1551.07761323533,490.594023133151
"npe",0.103125216848611,0.162474318108846,0.249862032362049,0.39962340474004,0.454747612151168,0.369581686198378,98.5098346637865,1242.45137091413,1474.68898570467,1672.02203803848,1589.3334847451,548.249377002834
"npe",0.112467337706121,0.173778685007014,0.271315957249821,0.433831976921677,0.477219677180805,0.38858435818072,99.1214852444625,1257.28991661264,1476.18597798432,1800.60307396636,1589.26352446748,518.026315937161
"npe",0.105994402744199,0.168458280095604,0.25897565009263,0.425819337828937,0.477667873422232,0.36957730346273,99.1079601100549,1240.25357553742,1462.91366411177,1687.24819753441,1668.97102484551,557.836662085042
"npe",0.110523067820721,0.170007694250992,0.265487785952688,0.428486983890535,0.478413939159817,0.38420461901205,97.9017709080806,1245.14266309917,1466.70931885179,1737.25241954708,1571.11307930724,514.173480665926
"npe",0.108754829422061,0.167643824418041,0.261830686624919,0.422744402503222,0.457124425967097,0.358732251653739,99.1864979035617,1250.9271859284,1449.37310361517,1828.82750855702,1557.49823501968,504.084397744502
"npe",0.113380875389892,0.176089090787901,0.271355493083175,0.441382632349866,0.507416946566107,0.435994092121837,99.2474309820514,1257.43042224357,1456.53719060469,1697.14469072131,1664.10409190119,575.708603293732
"npe",0.118417586384968,0.183265602367288,0.285709241288172,0.456638811334191,0.510993900907011,0.423758476490774,97.9991590599651,1267.1829716345,1473.42629415782,1753.63620672851,1597.85134773643,543.902722228121
"npe",0.112263042212018,0.176359985573011,0.271067141984572,0.433752460766333,0.489019970241196,0.393216480672742,96.9604498180142,1233.84515005586,1441.18167616417,1844.66688696657,1644.05446169233,522.479757330458
"npe",0.114933785188776,0.177269949945618,0.275453378304275,0.438827540834366,0.501702474548065,0.404778040745892,99.111056604672,1251.30390621733,1465.21725222547,1842.68963876704,1705.2936545571,547.055415793126
"npe",0.108070942933914,0.17019826316134,0.266869367248124,0.43006430925179,0.478465633230681,0.399127176098963,98.9679801787219,1257.70677116788,1470.35177210451,1763.4043894232,1627.31737944166,545.605238393009
"npe",0.109039270109968,0.173331531879145,0.269592885737772,0.432190848165501,0.48439576178786,0.386678280447401,98.7963518231379,1248.75708640584,1475.495015686,1845.09817002378,1597.73752207052,511.997674197744
"npe",0.10833081197117,0.171685696401023,0.268303432601478,0.430924873348883,0.473302328151617,0.39546989906646,99.8880969527355,1248.20741745832,1444.53538401648,1775.25828458478,1546.36222167447,556.955099187381
"npe",0.104229194257063,0.161711987898944,0.254305111796611,0.418449314910451,0.470574620196024,0.379329593756247,99.1389420719221,1246.74740780914,1452.01978709592,1723.03733130923,1571.06739153567,511.75218045023
"npe",0.112761679074198,0.175165779510065,0.271761252958956,0.43163894958549,0.476689206095831,0.385018261948164,98.1100269021846,1246.18105915629,1460.20093984513,1827.47068444292,1579.11187603159,498.607598604948
"npe",0.109772863747567,0.170355649590825,0.267137461014098,0.428329492175716,0.4835242339297,0.390719257043209,97.9921418303761,1240.26495667495,1464.82208329071,1826.74770387792,1634.11759295189,519.649680310218
"npe",0.113621208885394,0.17602832104493,0.272513717000119,0.436450902325232,0.498897696883871,0.422166661163641,99.2317317132673,1252.90988029995,1435.40792788865,1812.40464164286,1578.82907780675,571.945513489759
"npe",0.117205815468106,0.18233566093784,0.283572019242425,0.442956407877288,0.503834510022961,0.404043423503386,99.5150176889243,1250.18339259264,1442.86475949924,1746.12655495483,1618.84960070646,528.587338434357
"npe",0.1082442227739,0.171496215846609,0.263055879655601,0.428822400915224,0.476525638904559,0.383217832702156,96.8739567186657,1239.82634054798,1477.32145649332,1778.22745532605,1553.87922772208,495.555689420037
"npe",0.106638964208904,0.170488769477665,0.265358849965051,0.427263199100184,0.480838624292724,0.389926749488577,98.7445068914257,1244.14946978578,1485.50674609758,1867.44278871936,1629.55360283872,537.472503553419
"npe",0.112808038914484,0.175856004497272,0.275158848568769,0.44185160577646,0.496204385095882,0.400359726282678,99.0665569826982,1262.44106545815,1445.1669237696,1719.73718402113,1555.09640988045,516.613861038682
"npe",0.108086405085353,0.170858847957278,0.266339968098729,0.428346699766743,0.481176392073822,0.388976532969889,98.5803724990274,1248.65116179621,1436.5504155484,1842.81151656864,1656.43230841885,529.654575538206
"npe",0.113005529608854,0.179643424359302,0.280944187240601,0.438493334902973,0.484828959852887,0.386718482545565,98.1139593572208,1259.5160563223,1459.93013055514,1842.21462661689,1574.03739924342,510.885300093244
"npe",0.112789079198396,0.176419895804217,0.275866970001679,0.440074264298186,0.501662951985016,0.399586142879592,98.6550711622661,1256.60883513167,1459.27920161978,1731.12773423804,1612.95888192813,520.262655632369
"npe",0.113653302987552,0.176566171175372,0.273369596472937,0.441061113229361,0.50290819142488,0.410547600752359,98.5000804947659,1258.75370617539,1477.44828364111,1763.21031778394,1688.53242548202,533.738095139394
"npe",0.113823927905825,0.176124824116791,0.2698764032806,0.431773170909907,0.485284644740526,0.402705466845204,98.5966222392004,1252.90656931064,1471.70110296083,1847.35157018811,1636.3931645763,548.977932993124
"npe",0.116885850125292,0.179232695932402,0.277920685834887,0.44300157580119,0.490463546051841,0.404190288613929,98.1827339992457,1242.23527088347,1459.78987697679,1805.13428721383,1560.22825070275,516.755764796038
"npe",0.106301592917778,0.168664280087495,0.2660707351242,0.425002330254796,0.479537240071439,0.386257446367155,98.6404061145196,1247.29088212733,1437.77498365743,1826.42489429846,1546.15038990102,518.410194480519
"npe",0.112046250127077,0.175903688775677,0.273550263211289,0.439937410977378,0.492175076320339,0.397140805468148,97.8968857494994,1234.06065119434,1473.53458894896,1785.50111594151,1650.94191894701,525.90814780703
"npe",0.110996261911764,0.175390051297631,0.271253769320746,0.431349449748068,0.487076586259005,0.394961903646349,97.6952091443247,1230.30830826132,1455.78641469225,1808.03965536737,1635.2855643826,523.033822391962
"npe",0.111358499428727,0.177772483458314,0.276691622659794,0.437317329728149,0.50104755865313,0.410913395817405,98.5584755052973,1257.84352095431,1482.4207496015,1886.76888005124,1744.99372566727,552.077354072196
"npe",0.109149217435976,0.17172992847876,0.266481646979647,0.42563620167409,0.4704636960046,0.38250710987707,98.9456059969406,1254.190502739,1459.70152104489,1810.91233863955,1636.66124794254,533.631758735556
"npe",0.110887770571289,0.173711846801069,0.269427204180218,0.434148129974499,0.493749639082338,0.405838961111146,98.671738004236,1256.96460986536,1465.08862052966,1834.52966388127,1585.77554464372,536.403012933141
"npe",0.110642360555011,0.172073258286525,0.268712400636329,0.42606366522006,0.476164829025694,0.384196237340983,98.6459163788902,1251.9473746006,1476.59223606892,1860.08238275,1616.77135717943,511.360269982161
"npe",0.111926111185954,0.173521671082035,0.269885353073902,0.43359874295644,0.49625169894286,0.398243445204197,98.0167024875657,1249.44003554265,1467.5970547567,1786.04236816195,1651.77745992785,532.054805828963
"npe",0.112242933397697,0.176571771050836,0.270356798862812,0.430214256326271,0.478274272242965,0.383557491797246,99.0082458890137,1248.76486949634,1434.69324878114,1761.08722842472,1543.4158168746,494.713900408687
"npe",0.110640020755295,0.175484974883378,0.274205426325819,0.438445357657942,0.494045956829584,0.39597951928934,97.6496363803866,1234.45405844298,1482.96619030514,1857.76539747114,1664.74006139572,535.187550544366
"npe",0.109709252820013,0.170122170478113,0.267028468228814,0.425589480146747,0.462005271530512,0.363276188891607,98.0611715299484,1246.68807354368,1469.50129247626,1817.4152375999,1586.91930310129,512.913649282025
"npe",0.110302426480343,0.173512159223202,0.272336912672757,0.434634610057815,0.488519851106024,0.389116771338852,99.1553407191888,1256.05104872614,1467.38833395415,1801.03690063896,1576.86525209104,512.972192828081
"npe",0.113055509593947,0.177267117297728,0.271508214366907,0.43557879309218,0.492598246692163,0.396161875206344,97.9698728465225,1253.33925726344,1474.52519289193,1798.72696465208,1644.45885030817,523.758109212856
"npe",0.111464498200596,0.173759982345239,0.26794785932307,0.431596232921207,0.492169835140493,0.39673311418366,98.8606607418048,1256.26143773122,1450.77551568042,1756.74374429337,1604.68815393405,515.902922011926
"npe",0.108280266698172,0.172921938057162,0.271485476442812,0.431436855372804,0.476401623286537,0.388884506585105,98.4183088336332,1257.22325528595,1465.57887001226,1797.94460371838,1569.43081054221,530.10507127162
