"p1","p2","p3","p4","p5","p6","N1","N2","N3","N4","N5","N6"
0.0282247421720299,0.89820655718071,0.966178292583863,0.975371290418966,0.982532068549788,0.947929288978402,5.54714708650098,34103.1429829604,17190.368986757,7618.36390795676,2845.88317707006,638.220729920018
0.00949743764078238,0.795324998037739,0.925154156797358,0.94923594433249,0.938226878480565,0.902023117826004,2514.90728128644,1783.62726260172,814.169772051931,377.167928074485,143.149510258615,1902.65103143106
0.0524083156513059,0.0743277560261541,0.759522659991008,0.909035076540851,0.922604817452945,0.911871503291146,1872.42708366362,2196.74280015211,2590.82193852609,1273.65590416413,512.939715039605,115.074969088967
0.542343605822658,0.799630876574427,0.929200684554313,0.969560066406636,0.979274095535142,0.95491721953259,29.782430262857,6472.92745212133,4058.7944923023,1842.76627145871,686.19112857797,153.082488607757
0.029957762178018,0.856127349094618,0.935421074373234,0.935414902523767,0.387197233113279,0.573390100766062,1943.86165750278,1963.06700960584,1407.61149758634,681.048952366417,845.155466310643,244.705895695422
0.0452525805579088,0.93736086241822,0.82894997377558,0.366568301833829,0.411692393206065,0.424662095808359,373.327793107893,1352.82954737505,2225.74038271539,4104.16907146939,1896.93219532157,440.04850225856
0.00819012741647438,0.683308695579711,0.93328285200313,0.695851327066372,0.580987092555959,0.69641391467914,3604.38089698796,1758.069169224,2166.6078006489,2136.51820932308,1085.26735833722,255.586970553181
0.993136649674683,0.0263611066669028,0.629701211371305,0.760572143857703,0.0827313558371289,0.311524954553285,0.000421686260191396,231.732217743465,120.785690864451,77.6221550045513,2254.44984913487,632.210015004714
0.0760330450418971,0.221241452856547,0.820480279923062,0.0148921046510972,0.0596228290528485,0.0801570678060828,429.350476569497,1066.95899403152,2157.85088064119,293166.037342067,144227.180052221,34142.3243083371
0.00348699481244742,0.973047390325126,0.929747544887768,0.931968145841206,0.941888299537991,0.937357952893222,129.033371796734,4009.83132291319,4748.67656493682,2349.46475326493,896.434293433375,196.60427433082
0.707838352897069,0.955549466653796,0.969261198718903,0.701783317879546,0.658726272103294,0.64510105196684,390.906303072712,2046.43479737327,2603.17141197425,2477.62326926744,1096.24859022768,250.444557464462
0.00655361414059667,0.806680316551614,0.922267060888067,0.937925042967912,0.929897917539103,0.926017985344584,1608.67979573071,80112.7428907224,40670.7940114909,17921.6869909455,6697.54295317579,1452.12446588049
0.00688766318179687,0.600023912131307,0.957388785739854,0.985624931755135,0.421103862496031,0.417753627001026,4.99235038590409,44.9247758696003,93.0328522910304,59.9949661409499,74.1106450267482,19.3946693663391
0.00402968791634861,0.923486074236279,0.955969069045894,0.931108232822901,0.761213256589691,0.720606749968662,27.4789884861346,1595.12481244642,1810.07733029234,950.206635612568,452.418854258562,104.803799741467
0.00678585531868869,0.874219152093138,0.956008640401753,0.972922910413012,0.969161559857154,0.946888319453258,560.911832502026,9125.92073381913,7079.65613861914,4132.41034671656,1644.31335477801,369.831642659517
0.040514942282828,0.737490417827965,0.903694912191543,0.947264523533426,0.912429822173602,0.902775297300177,78300.3843625222,41316.3987292226,18691.6486072315,8171.95588654104,3382.55845225657,751.882402040174
0.197592254369102,0.861345035643404,0.877930363797816,0.764507423894932,0.7645539699337,0.763842726618733,549.616724441836,965.738849546293,824.937205082672,3131.88170864658,1482.13881647447,343.827509699728
0.0192150475869123,0.985476640465543,0.985129903770127,0.797966354612424,0.780502464678735,0.744307437125157,5.71697048687764,1002.8272906819,509.040328931515,3488.99844761288,1666.64550590863,423.188223575502
