"chain","iteration","theta1","theta2","theta3","theta4","theta5","theta6","theta7","theta8","theta9","theta10","theta11","theta12","logpost"
"npe_median",28000,2.22618070831954,-2.37542419074665,-3.03086270769589,-0.523743836619275,2.25214013665867,-0.616689104689368,-1.75142719590999,0.0474135389554602,-0.147337617159897,1.71636815718667,2.69919825648873,4.84627965705254,-35.6935650699973
"npe_median",28020,1.89617724965452,-2.46085782464251,-2.87650597991582,-0.59204427336953,2.16966805614368,-1.40641354929739,-1.79970424825266,0.13184087773912,0.119037442444822,1.80024809130664,2.59525349754932,4.70602348983362,-30.8439899750534
"npe_median",28040,1.80906293925579,-2.36779126125417,-2.89370409401213,-0.561721333317506,2.1879099475012,-2.30660738185663,-1.80003801395816,0.0956047418135336,0.242551185288923,1.86073495152514,2.71538492622961,4.29035563078402,-35.3646997811141
"npe_median",28060,1.73510267239973,-2.4316923919969,-2.81175017553822,-0.633091505030204,2.3049677380736,-2.36015505139543,-1.72952639675489,0.0778538496033874,0.174350116184132,1.64542121401185,3.04246792190484,4.5776633020125,-32.9704025745484
"npe_median",28080,1.45816634520699,-2.4551371992643,-2.79405975268139,-0.634644821713458,2.22071036983158,-1.39448788382703,-1.63480039848873,0.0391185845090067,0.268983186924864,1.81671408452737,2.82490581388308,4.55097527924817,-33.5281173853527
"npe_median",28100,1.60206118756982,-2.45663557756326,-2.79876114424957,-0.586444045390669,2.25955516450384,-1.69234494886462,-1.68559587197921,-0.0771733503575502,0.361832772669421,1.71992396654831,2.96677666486543,4.58180878002913,-30.5333872730769
"npe_median",28120,1.61218012827733,-2.38289915673359,-2.84199009490468,-0.561836478587533,2.109209909948,-1.16605887624904,-1.67707111174825,-0.0640698053830072,0.177354303305593,1.93007382730354,2.70004845322418,4.92768205916768,-32.1381622974209
"npe_median",28140,2.02640851648785,-2.46616102293525,-2.75879923918943,-0.584820920201281,2.15029572050288,-1.23526339706611,-1.71185399931803,-0.065912196880906,0.380004893339893,1.77707449283352,2.75551491631452,4.93365702668016,-32.2786712559726
"npe_median",28160,1.85282591012286,-2.37279679744373,-2.74266609804086,-0.693572556336867,2.14856875438,-1.18794303922586,-1.76971076412768,-0.0999212192810169,0.470294418833038,1.54282553089517,2.81996271162138,4.90564029836297,-34.3789959839163
"npe_median",28180,1.73102262868979,-2.33700910787837,-2.91882552696738,-0.629710590066779,2.30931711980398,-1.50518281290571,-1.80748543537806,0.0144108071637049,-0.158668789591054,1.74507846164034,2.87914319735014,4.5429609370276,-33.1721307848609
"npe_median",28200,1.94049944391084,-2.38233679688077,-2.91798995399779,-0.58882610164817,2.33990549190572,-1.48558007021821,-1.78496862246617,0.0567058564788105,0.0206850735834582,1.63128335182494,3.02186024322447,4.62214661023979,-30.8986906771636
"npe_median",28220,1.83151992255999,-2.35989470510324,-2.85077534427854,-0.562624951416952,2.16112059479918,-0.964476110784215,-1.85304184857177,-0.227950780664138,0.342704693051188,1.72033672033703,2.60175539725843,4.66963656768351,-31.1404519048094
"npe_median",28240,1.6351646494918,-2.34483143307052,-2.84487332918024,-0.538184650473177,2.09131464246902,-1.09990075426357,-1.67240841792085,-0.236069671000834,0.627492471307375,1.49516415447801,2.67679688421924,4.8610975859615,-35.2773253925404
"npe_median",28260,1.53219862500242,-2.34552733667992,-2.78373627382052,-0.658525949359628,2.3213636205961,-1.31661914438754,-1.78388787184089,-0.248656385116062,0.560644469345898,1.45116336262782,2.98529270081346,5.14103310222366,-35.5002436802545
"npe_median",28280,1.80191235987881,-2.33671872307054,-2.8633933587747,-0.620263332669118,2.25146558607341,-1.88961529415149,-1.66700794228081,-0.0999140173398562,0.358961698891447,1.64039993226195,2.80855540867879,4.72572634508959,-31.4228643259785
"npe_median",28300,1.42616694945868,-2.34317475677528,-2.87639788067631,-0.605992514989573,2.31414685136171,-1.80379372009516,-1.64140015369123,-0.167813178210109,0.0766601771641092,1.771124879375,2.82819554383281,4.83092397141871,-33.4968171399883
"npe_median",28320,1.53920115708505,-2.37725727469148,-2.88644778403411,-0.57020268869093,2.25082461373905,-1.34843750551012,-1.61440952527252,-0.124937668572295,0.124094287785335,1.83925663055074,2.69976790829902,4.71915894578351,-31.6103714605863
"npe_median",28340,1.85264016760493,-2.44259240979888,-2.79753867550947,-0.57503735298901,2.21432769257666,-1.02052880056997,-1.65176763450927,-0.19507059016983,0.505095415234444,1.71112732567815,2.83936679381606,4.53727796840707,-31.2017441510803
"npe_median",28360,1.83855113068261,-2.41397556222403,-2.86707647687141,-0.51670215970028,2.28767058289667,-1.53641278698896,-1.81544790209064,-0.189065046830887,0.226085945264801,1.56187351605497,2.99275638669003,4.9798677905309,-30.9401473379848
"npe_median",28380,1.80355236966873,-2.45113533515865,-2.81517465426868,-0.603325072879694,2.28806699835831,-1.22967661676509,-1.74312115174949,-0.14836402873194,0.445096140085131,1.55777759316467,3.04775273682292,4.10046892711008,-31.3678251923179
"npe_median",28400,1.83526609087826,-2.46237486885234,-2.76878572294527,-0.675485402254164,2.26463421009683,-1.5662347847404,-1.70480171597886,-0.10014238896055,0.307018543315954,1.51719928402373,2.71769320695604,4.86850089432347,-30.550375830051
"npe_median",28420,1.89738645478459,-2.42708871578698,-2.79463616502054,-0.662853133029716,2.23794701767623,-1.2733867288365,-1.8005239564963,-0.139918278715142,0.200558129064762,1.62101451828863,2.64434676486396,4.73144516797799,-30.2540576060436
"npe_median",28440,1.79030631433216,-2.4527721866262,-2.85295739071072,-0.569221593191854,2.18492697860443,-1.83969098103839,-1.80686577617486,-0.0185038467816051,0.14000471581634,1.63014228943856,2.91973773897846,4.46999570039115,-28.7585891782368
"npe_median",28460,1.99819607196584,-2.50801542969141,-2.82887943562804,-0.534154623287341,2.08993453647818,-1.35956926917667,-1.78302382898967,-0.0834924631705884,0.0774498858557569,1.78057204598457,2.74584199765834,4.58675683224727,-29.2798783051453
"npe_median",28480,1.8046017156957,-2.46816230105853,-2.70801316876238,-0.616202222841072,2.17937171823347,-1.99293003930322,-1.81000092054291,-0.0918409723307228,0.515210133035454,1.60544388308681,2.70391162585512,5.05933914738825,-35.1828174084041
"npe_median",28500,1.69270562811484,-2.33520841874627,-2.95366228182797,-0.547469758898066,2.25922481915763,-1.49738629273698,-1.68561804331735,-0.172509250894715,-0.0252241614568775,1.8226381868206,2.66532109688853,4.67045838354586,-32.5775789509977
"npe_median",28520,1.59982042457819,-2.34758712265582,-2.91164655067888,-0.481970055625343,2.34074373065197,-1.47058355539989,-1.70408499910244,-0.204938627096885,0.670840611386644,1.52249360004203,2.9745194595618,4.65992268812854,-37.2914540532272
"npe_median",28540,1.65023305881299,-2.4390448493743,-2.79715277422556,-0.577798515603852,2.33805046707771,-1.43053758904768,-1.70327453981287,-0.239945676671653,0.237312986567348,1.72738535504824,2.99231686897342,4.64953542616954,-31.3766278953984
"npe_median",28560,1.74838300056708,-2.43226784730978,-2.74072092699904,-0.698065975023149,2.16762741787857,-1.68280177511168,-1.74484989027844,-0.0509648088310479,0.126952724551702,1.72686330757997,2.71798479922637,4.24111979422035,-33.3582999418133
"npe_median",28580,2.0802107872168,-2.51299934748876,-2.82960909858776,-0.588382275349135,2.14824703514232,-1.66138457460017,-1.79027633386133,0.0543762011015649,0.122614452819632,1.50721514984343,2.9017543019907,4.37701917166423,-31.026928826845
"npe_median",28600,1.72567122601554,-2.5322160628413,-2.81753044961807,-0.589220074089353,2.31492878256491,-2.64374559989192,-1.71309121151991,-0.0987297795390064,-0.000981610913141723,1.72264780202942,2.93657620294024,4.54797578356607,-34.0271686935699
"npe_median",28620,1.87024766142375,-2.57494979109172,-2.78918076246031,-0.592549582295615,2.16902821837791,-1.30630127601937,-1.78353831332825,0.118127837807872,0.371110782294711,1.56215090667333,2.76469358323121,4.84593986251837,-34.5532401548263
"npe_median",28640,1.73768306594775,-2.42963064623742,-2.88087621350436,-0.520347404915688,2.08141369688683,-1.63321783557975,-1.73512208093701,-0.0434091213057292,0.178104606767098,1.78617568814911,2.81594734029257,4.69978793894233,-30.0865643381571
"npe_median",28660,1.4869023668084,-2.43815909449354,-2.86329469448693,-0.573341885012657,2.18534766189129,-1.45360839754121,-1.62628917594202,0.0729015500940204,0.176553682636012,1.39066672170902,3.02410012123217,4.31640727506306,-33.9064080986917
"npe_median",28680,1.23424187980365,-2.44901424720105,-2.72350314340505,-0.675063305788338,2.45059031667348,-1.03370787739513,-1.72186830624858,-0.136717128404477,0.698723121159914,1.38755618027699,2.99433258645543,4.44089676058355,-40.4385853862353
"npe_median",28700,1.23184096262365,-2.39121865140733,-2.81590763294349,-0.530876399421513,2.11472301989515,-1.28913350339389,-1.78923797760054,-0.282667382300997,0.263947290954178,1.966152735134,2.36768231272187,3.5573554799009,-46.1016969654843
"npe_median",28720,1.43569528513667,-2.470410238463,-2.78900275299136,-0.584123038569677,2.12817115838287,-1.68322232628345,-1.6181616864387,-0.159637322869483,0.21219860793697,2.1366868605981,1.91228026339835,4.32642441805369,-42.3100556716325
"npe_median",28740,1.69085952398047,-2.61506955451047,-2.76717986266459,-0.581055230891156,2.07360598373616,-1.46916132501297,-1.92479694360891,-0.0340386816884082,0.091532674009574,2.00836378718972,1.76789831731082,4.48943901314251,-41.9475747700304
"npe_median",28760,1.62553390236346,-2.57790501924776,-2.75157380172601,-0.641663261919598,2.26610330420074,-1.56493661941468,-1.84337452501058,0.0820805788837386,0.428274776359696,1.81171883317681,2.31492086396501,4.47903994681078,-40.0411332876419
"npe_median",28780,2.07855637024271,-2.4643896056792,-2.77761225613923,-0.602556916448513,2.18765271292555,-0.880104297565249,-1.81724670940944,-0.102740847292325,0.460802419163784,1.59701767360792,2.54979696845732,4.59085186097926,-31.8964117655607
"npe_median",28800,2.0930722751068,-2.45553397857006,-2.82396038008207,-0.589560608134084,2.23215745137083,-1.20648749481402,-1.69047049935873,-0.0780279426123432,0.413353975005418,1.51953956018718,2.80864042270266,4.54050894729038,-29.912737039513
"npe_median",28820,1.75310878916972,-2.45111783927908,-2.83226232759222,-0.571227269150341,2.21952345412981,-0.34329481323333,-1.75667650821605,-0.131891061127442,0.310491868879696,1.84451354345692,2.56758536542379,4.39098147220213,-33.2383080905352
"npe_median",28840,1.67920358608559,-2.51477903645194,-2.72555392980946,-0.675105689763663,2.30871241177617,-0.517566887013817,-1.76064427437546,-0.102191350382675,0.260931916105971,1.58767862450995,2.99047896018749,4.63912653778351,-31.6180261819547
"npe_median",28860,1.87246999211901,-2.39736020371631,-2.84518035184671,-0.634648615247226,2.11425309022844,-1.56573204298843,-1.71563632890847,-0.0263052883268194,0.199428682489738,1.61969076671461,2.63573226129028,4.47339530071544,-31.3753759668158
"npe_median",28880,1.70077775107007,-2.47462656433541,-2.78881593183989,-0.604590816242632,1.98705095232366,-0.980537857677085,-1.69087044310046,-0.0295987381228142,0.234121993506575,1.66382536925505,2.37301485336971,4.57097333286836,-33.3517893493406
"npe_median",28900,1.76729049441766,-2.42628806554426,-2.92213058179513,-0.547519735174198,2.2606703777218,-0.480956642861129,-1.74330335505027,0.01658550918018,0.0280032407798414,1.39345916516473,3.04556189611262,4.43683146576379,-32.5590563821019
"npe_median",28920,1.62641806115976,-2.4317397123251,-2.79315377322753,-0.658880329465159,2.3855894644746,-0.516680509668296,-1.69756035993586,-0.00498674552098292,0.185364682173207,1.71812396287569,2.75071761807795,4.95801295125082,-33.1758658155592
"npe_median",28940,1.61546164121427,-2.47671207708701,-2.82186532083616,-0.595881904854102,2.20583219000114,-2.31560431267442,-1.60515074732462,-0.0283642092395945,0.200193508589335,1.89366039724712,2.69489991909897,4.65128209508384,-34.5118056963777
"npe_median",28960,1.94282391728915,-2.54222176055351,-2.7397919277493,-0.661685852433318,2.15796730780049,-1.57364223299146,-1.60481416860092,0.0220599524025503,0.193762530101473,1.63753213788191,2.95685298339372,4.54259794906267,-33.2811923127132
"npe_median",28980,1.81105144743181,-2.47550724771423,-2.91632416555555,-0.520560215342479,2.1117827466777,-1.44469522300761,-1.78697293968759,-0.0330025860918947,-0.30141855815626,2.06219802339951,2.51884682401074,4.83243450459522,-33.0260118334766
"npe_median",29000,1.30137817766209,-2.47034307456301,-2.74800772099251,-0.603425247514905,2.21351130118964,-1.54733122991183,-1.77378175568192,-0.122062217740352,0.248723986731844,1.48306638825427,2.76808469222528,4.67371661791173,-32.9204894748629
"npe_median",29020,1.3306897686204,-2.52031925640814,-2.75736169782817,-0.624238322406604,2.28014896574756,-1.23572201631455,-1.84684229987009,-0.000959533130647741,0.200900198597051,1.3147952959607,2.94886080672244,4.65828877556641,-33.4449418415306
"npe_median",29040,1.56258475243121,-2.53444801970971,-2.75277279282651,-0.670804123247293,2.37505192886204,-1.7454296567144,-1.87642240718735,-0.0129339447849195,-0.0471819255092826,1.33766953014968,3.02733661105499,4.75859938990274,-34.2882784999345
"npe_median",29060,1.68071285150117,-2.46615070509609,-2.88382326933515,-0.595203962386452,2.37808034576331,-1.58019621584119,-1.74402476313356,0.0761296463541455,-0.209858136516114,1.32594499038121,2.92139157355748,4.51465227919242,-35.3155696351155
"npe_median",29080,2.13650240250016,-2.56399175071534,-2.80581320343639,-0.633788994875093,2.23992672027972,-2.05331587126174,-1.80701659516618,0.145241267189917,-0.126810750790766,1.41181286312454,2.86800963135332,4.3065629922948,-35.9983185305009
"npe_median",29100,1.82244454277562,-2.5776031929037,-2.78351096232703,-0.569338916237983,2.21396227308394,-2.00862086028202,-1.83652045588358,-0.00159802279441122,-0.026192210826317,1.5896029895145,2.82590169798034,4.7490979260063,-31.6019159377783
"npe_median",29120,1.57893861034162,-2.49247522250735,-2.85392274268585,-0.547362441066701,2.09623110331673,-1.08206412187224,-1.90123144953687,0.0738155605364131,-0.00364534761734395,1.76167167244504,2.56861265632869,4.71934960869875,-31.5633262108206
"npe_median",29140,1.45803114561158,-2.51595848012304,-2.76779710907543,-0.596325109495174,2.0868016382717,-1.47977659519072,-1.81402052646877,0.0870594629931119,0.0734583784441815,1.76822819095054,2.9376026065165,4.19183717754328,-34.1182046705563
"npe_median",29160,1.29007932454193,-2.47944954305568,-2.82578281040779,-0.496043746709999,1.96174812033864,-1.51290823740328,-1.79039029704194,0.0545053633013257,0.126715189821508,1.86498656161456,2.84061561945198,3.99953116703712,-37.7846090148765
"npe_median",29180,1.73559283317229,-2.51267125058682,-2.82102455268954,-0.556156198089228,2.23052333741507,-1.49573189714338,-1.68999578624029,0.0541144014609789,0.0739685813230394,1.73944027085742,2.88890862547803,3.96066177438586,-33.3333599199903
"npe_median",29200,1.56761778904312,-2.40103818903243,-2.74097751254658,-0.650544921363591,2.38765519069358,-1.77122893663932,-1.91816610150158,-0.311573636194432,0.341310678144448,1.74219651038256,2.8460461538595,4.48979962896908,-37.0082515294559
"npe_median",29220,1.84443194046282,-2.49467670643501,-2.77873222825456,-0.599304495278979,2.38807884071959,-1.05159604063993,-1.7668542484875,-0.351162338778809,0.0954535335874854,1.53859039193758,2.70755973897152,4.83371277831075,-36.8941744755649
"npe_median",29240,1.38258606114455,-2.45508351385033,-2.81542365536519,-0.577600294646993,2.23755938259387,-1.52781847495204,-1.82686284577904,0.0438012960670103,0.0548575638369398,1.66647400453406,2.73942650029653,4.69240513288821,-31.6000120339465
"npe_median",29260,2.161447822551,-2.4908290957631,-2.90789410132439,-0.556443137348333,2.43858583716763,-1.96608640241932,-1.81827969514742,-0.135101565127065,0.0347453073493146,1.64007500509704,2.81681704068445,4.97800614581594,-34.2675026848573
"npe_median",29280,1.91137238865331,-2.42979518361745,-2.88726279473958,-0.533696899991623,2.31265870781612,-1.76845951691456,-1.78479555174743,-0.13269576207787,0.244292315714327,1.5589793065083,3.02196599582465,4.98478066343975,-30.4855874826963
"npe_median",29300,1.85378691561652,-2.37654888260996,-2.89181892249452,-0.6087725565383,2.17783311740034,-1.34278783960631,-1.77487013585308,0.0851837835365863,0.187605705140128,1.56803230614464,2.97344692120378,4.86926780543065,-32.2634943387974
"npe_median",29320,1.91593893068062,-2.46334739530483,-2.82250317462188,-0.578040988877117,2.26772490650905,-1.46548795656523,-1.59564424732196,-0.140132329405815,0.0424591145932222,1.54456163295859,2.7859081568004,4.94062208032087,-32.7841243798501
"npe_median",29340,1.68616624723338,-2.43162425083569,-2.7771450204039,-0.588376330111875,2.2943292617789,-1.00786189672855,-1.69973208333121,-0.107049051148336,0.3139483298352,1.57404300370903,2.85234818513466,5.08245439910986,-32.2867743893091
"npe_median",29360,1.63352356152222,-2.44107164079078,-2.77060365416782,-0.652851730312515,2.38890800073385,-1.40324770774543,-1.94321239933338,-0.137487937859941,0.292740341376591,1.52241170111149,2.92378990083373,4.62520954995162,-31.1102599332085
"npe_median",29380,1.64339411564216,-2.45851541754784,-2.73110698408163,-0.722229748596897,2.24424321996486,-1.49249424328377,-1.85501103667053,-0.0951975356526551,0.110640569888897,2.03684007774587,2.50834112018177,4.63240584737207,-36.933272306337
"npe_median",29400,1.5228362215149,-2.50657400036896,-2.83440859437058,-0.509327115272234,2.28183504486099,-1.02864998348549,-1.80809778471562,0.0377640945808371,0.164792230269148,1.71548981818655,2.90343712828093,4.2469272570847,-34.9946819560417
"npe_median",29420,1.92584400249599,-2.58097667151363,-2.77776495155147,-0.490251950733302,1.9199982636877,-0.566207485803732,-1.90438496628752,-0.116272485532695,0.421561066258602,1.88601057694512,2.67673615473393,4.19329825800644,-38.1766078265189
"npe_median",29440,2.21387521298552,-2.46612130334922,-2.95421597875831,-0.524546691495112,2.3365127131263,-1.38272094444453,-1.87786442936845,0.0606868783531478,0.256255386784627,1.56093418300583,2.86184250396213,4.79531482733557,-33.5870103808654
"npe_median",29460,2.08674781654715,-2.44090801648942,-2.8567562237629,-0.597359200835157,2.2081978015021,-1.27270612379051,-1.71377212769968,0.0202030661359806,0.0547636949038572,1.92029200960978,2.57280881136561,4.79961464939888,-31.2474793592895
"npe_median",29480,1.94317990660622,-2.51958551630179,-2.82587893954993,-0.515201927293198,2.12923993180261,-1.76564157310775,-1.71265773747837,-0.126184526291656,0.228843358658627,1.58494646434793,2.79908666233425,4.65528598007569,-30.5540576435725
"npe_median",29500,2.23640004893428,-2.55691821856747,-2.71304173523202,-0.630874804139918,2.1899250016707,-1.3601138802397,-1.72207797313725,-0.222018084481955,0.416380173016314,1.56025404914222,2.96434809553635,4.4430313205771,-33.0117348295609
"npe_median",29520,2.141622744042,-2.59761340951411,-2.77590054876006,-0.617962763742987,2.24633513114193,-1.69010046031871,-1.69860580120212,0.101963458596361,0.142249323264728,1.6450149418759,2.64939485897864,4.78898842913111,-32.7908010070363
"npe_median",29540,1.68834598845837,-2.44850286357422,-2.78340554487333,-0.613271580705957,2.16424525951634,-2.18208092789076,-1.82849712130354,-0.121843517459913,0.355853945801341,1.4407319985434,2.79333999712105,4.64857511385448,-31.2541090631321
"npe_median",29560,1.64371601777347,-2.48523911415562,-2.80631046518273,-0.618942797746342,2.21441464402131,-1.44302253789362,-1.72282598497977,-0.0155027059713758,0.27241320781529,1.67835876693364,2.90664090033603,3.97939366899086,-32.2901564771218
"npe_median",29580,2.20965505141012,-2.57084515683319,-2.83557814958145,-0.569295722536501,2.2603290350598,-1.66833513931648,-1.771715665232,-0.0477411139937923,0.0621385880800351,1.49376843729086,3.21620967837765,4.14540352588114,-34.4423389544315
"npe_median",29600,2.07972122461212,-2.55255043040508,-2.73041134416294,-0.647459157283073,2.18257799258805,-1.12379397772423,-1.78824514862695,-0.0549979906289308,0.474246264024459,1.42090422210402,3.0057443930426,4.68818409827486,-32.2861263122476
"npe_median",29620,1.88407448686374,-2.44455077326134,-2.84161684058052,-0.592373118204447,2.35568933329984,-1.84029272338308,-1.71459658101118,-0.230453700819283,0.368024898008668,1.47730232532093,3.05457592625324,4.73183925924608,-31.6692601987474
"npe_median",29640,1.99081132821935,-2.55388513100848,-2.74343132769672,-0.610685414483308,2.3129716369218,-1.84239960930118,-1.70983436672766,-0.234053627998369,0.507309315321397,1.52133126656627,2.95256542976895,4.67557666799701,-31.6389283948868
"npe_median",29660,1.93557263339634,-2.5440769217894,-2.76546099234402,-0.606904320010447,2.2239926072012,-1.55135095884746,-1.75960317785823,-0.143998648711146,0.491364760740679,1.52216093131174,2.77043944906848,4.71785412027386,-30.8335463134602
"npe_median",29680,2.05838054968566,-2.52785700785395,-2.83644950473773,-0.477680893352126,1.95903230261986,-1.34667033622093,-1.83178006153307,-0.279166838970191,0.395375393317819,1.80499294496603,2.47292466986027,4.14340582765042,-36.9125844359609
"npe_median",29700,2.00110072573762,-2.46047028756302,-2.7639487576325,-0.643841454630704,2.18613240467239,-1.58997161360406,-1.77694745116501,-0.135519191973544,0.457969783949745,1.54315865801652,3.01151353632314,4.16633544829262,-31.3773323846852
"npe_median",29720,1.68658559156105,-2.45086450532537,-2.87213733678286,-0.543350031598497,2.33375614460908,-1.67616865472021,-1.74294641986182,-0.0599550367362241,0.172725314007832,1.83159083803307,2.91097903836532,4.94415462133127,-31.2841389002259
"npe_median",29740,1.58539990957282,-2.408455455498,-2.91681967466638,-0.555624979038955,2.16913678929788,-0.913860098853069,-1.86557633320709,0.016842228353023,0.115053934664136,1.87587567020925,2.75612836547609,4.67350950836608,-32.0590445009008
"npe_median",29760,1.42480607700814,-2.35023348222662,-2.98097037145739,-0.495345529617576,2.1553236430992,-1.10441027242312,-1.68428717988469,-0.0190549813667558,-0.0712223538763501,1.99754244324302,2.42886104020811,5.10224319157609,-36.1612890694321
"npe_median",29780,1.51408761689846,-2.43820940958474,-2.86977992346432,-0.576801880942271,2.22955904275718,-1.21315693803542,-1.59659817572683,0.10433369679924,0.214594547081689,1.76693545427823,2.59210695991952,4.96223338273066,-34.4571981889496
"npe_median",29800,1.90238447210838,-2.45544809391094,-2.87375219027148,-0.562528042139373,2.28989272480843,-1.28862730071833,-1.75786170963134,0.201655326225388,0.10585395874412,1.68251436340794,2.84082732736355,4.8672186317771,-33.3354912712787
"npe_median",29820,1.62909098269175,-2.41632931272247,-2.91508360612845,-0.519646963165216,2.09434461225097,-2.21225200974059,-1.74653406307165,-0.000590337637973407,0.0644557389102272,1.90484399904871,2.42663299533347,5.06715015358383,-33.8097406574629
"npe_median",29840,1.95243577943593,-2.51746440947819,-2.74519409838463,-0.591216728080441,2.15586874254346,-1.86444634644701,-1.78290771970523,-0.14731889456475,0.391774093796976,1.8425943164937,2.57039534210181,5.0699579262435,-31.9560369550879
"npe_median",29860,1.97186256818774,-2.51432769485099,-2.81015840067222,-0.589570797231802,2.24147265829736,-0.916708801610796,-1.68084742146955,0.0757196665009386,0.179784458402204,1.46455998674878,2.91898938175044,4.8041551243917,-31.0395190767246
"npe_median",29880,1.86139083121987,-2.4646687036334,-2.86855745644474,-0.576488435869,2.25275844704374,-0.598679895494992,-1.72746015495859,0.116850598655257,-0.0124363873385988,1.52836947879671,2.75126964064186,5.03263027537981,-32.9312565343312
"npe_median",29900,1.82197269984118,-2.40280683322391,-2.80781069711804,-0.610475848458617,2.15391028101657,-0.956694606364139,-1.83152417145476,-0.0483856439311318,0.454244579382476,1.39888502977698,2.70131416931694,4.91244006073512,-31.9644438380855
"npe_median",29920,1.47506940625665,-2.42738941557525,-2.85965967618563,-0.598167544947329,2.26684955809906,-1.8947223080284,-1.71299722376265,0.0235848664540938,-0.139626147342202,1.6616293534523,2.69534654384841,4.82606966744958,-32.3760981427049
"npe_median",29940,1.53143848388172,-2.50545822070426,-2.82363842839063,-0.539808935956309,2.21100441643751,-1.62501764750541,-1.71757292794734,0.0259029446535086,-0.144691427521665,1.84055942759026,2.70277736094318,4.48541599003513,-33.883782001805
"npe_median",29960,1.99137166711168,-2.42517662156169,-2.75961167691481,-0.631013275088305,2.25461183335134,-1.58655461539437,-1.98097987731323,-0.103019226158916,0.255556347423278,1.73833528755082,2.62273283074429,4.60806536747866,-35.4712445650123
"npe_median",29980,1.84495633403151,-2.44781118057253,-2.75699730196565,-0.675675469006558,2.32171778064517,-1.93525913765831,-1.73673260270083,0.082360615416011,0.239290757634827,1.74253024387417,2.83600661322877,4.88386471594088,-33.9492895478469
"npe_median",30000,1.70718014808258,-2.39037705358455,-2.83560618304069,-0.603063272429221,2.43025171159048,-1.40105476920102,-1.76929357075859,-0.00582092256064919,0.305847154087273,1.71173219077595,3.06474279957535,5.22427871560512,-35.8186483622133
"plausible_anchor",5020,1.90654691840801,-2.45284120030925,-2.81972750441333,-0.667480252693251,2.45982921444015,-0.927115858744821,-1.63599951383622,-0.0117472263616613,0.413945002171149,1.37706421232272,2.96831509750932,4.62022591750776,-33.4266179840865
"plausible_anchor",5040,1.61315083489798,-2.31031142585239,-2.95052460287292,-0.591587064027334,2.41229377892488,-0.958196735843403,-1.79851134751893,0.0571684916115373,0.375528173108358,1.39591456495825,2.86686037924145,4.84316911646778,-34.1756286436965
"plausible_anchor",5060,1.6222963471011,-2.53034189949422,-2.83851243889466,-0.531269508480274,2.27459025953603,-1.34773432412382,-1.75057415048988,-0.146857064611763,0.0451269014877541,1.66871698818682,2.69276424654854,4.44176122843953,-33.0057526164669
"plausible_anchor",5080,1.66753435261318,-2.47409740779184,-2.91061475647113,-0.529766913143746,2.3776943812335,-2.40643179010741,-1.81034254598738,-0.0922170111125437,0.146356358586624,1.49441417067334,2.9981754357144,4.4897777565386,-34.3463233129329
"plausible_anchor",5100,1.90396400423958,-2.41893771694936,-2.90954755897414,-0.617260074494637,2.30271236979751,-1.57695070085548,-1.6532665723918,-0.0668529170847151,0.0805314759246704,1.13645226100782,3.10513518577857,4.74391517670486,-36.7318391260079
"plausible_anchor",5120,1.88126568555694,-2.4240515588247,-2.90186556018956,-0.572282341051884,2.36179351122685,-0.802529170175108,-1.74061558703103,-0.0759690511595274,0.0553888507167737,1.47090192906405,3.21139014531705,4.65580411511278,-31.8079598270562
"plausible_anchor",5140,1.68365570210629,-2.42146778763387,-2.86071633764976,-0.581569822372919,2.19416668144814,-1.2862432492327,-1.72132174174591,-0.00630737951707717,0.0931526994909943,1.64913721170182,2.94607403266772,4.73314252850959,-29.23517688117
"plausible_anchor",5160,1.80888055005708,-2.51520983682257,-2.82064444977102,-0.6726731369515,2.21992280579157,-0.881394080659934,-1.80057999591522,0.0708254544607144,-0.145623964684351,1.65429709761528,2.74839733690737,4.80591845638591,-34.2247889928767
"plausible_anchor",5180,2.22283900406751,-2.45481181255877,-2.92106394574286,-0.515368753236674,2.05506493665493,-1.02899244801597,-1.82998905686393,-0.0824411992641084,-0.127834304601535,1.96464667431467,2.61566795971755,4.86697525767592,-33.9051242692814
"plausible_anchor",5200,1.99580735772443,-2.45562886318195,-2.94978788275929,-0.50538380345089,2.18376559083547,-1.47218287216916,-1.73331605033746,-0.0319978974067092,0.098477304536343,1.83182027605509,2.87078747636929,4.38280009744425,-32.1171719417396
"plausible_anchor",5220,1.95803773372837,-2.49487680099093,-2.78900727089576,-0.58542400373461,2.35016778924133,-1.78289247950004,-1.72925276283226,-0.154454092250002,0.340776090234263,1.66025715206878,3.07403164509728,4.89293299455689,-30.9838358657892
"plausible_anchor",5240,1.99270031842472,-2.43739278813397,-2.85509674832713,-0.544820152116858,2.28546577521436,-1.57392607335281,-1.70923719770531,-0.147775155999329,0.345692231069981,1.5932484946966,2.95034816185281,4.86829337608177,-29.5904409360077
"plausible_anchor",5260,1.85836939255918,-2.36921124720526,-2.95375367796867,-0.509948322339607,2.20573092669543,-1.60368352211965,-1.55595475455675,-0.0523626184828409,0.274781414375227,1.51196216988349,2.64236619349065,5.10698573032452,-36.4686503057922
"plausible_anchor",5280,1.98579617278526,-2.38551433129236,-2.86806246401022,-0.563279537878077,2.35132102741319,-1.8410715171026,-1.70917755610502,-0.318915876053582,0.271209009856969,1.56089063355615,3.04962655183676,5.27380068281677,-38.1557532450341
